id,course_title,price,subscribers,reviews,level,duration,subject
408894,Basics of Tax in India  (College Level),20,718,5,All Levels,2,Business Finance
176136,Trade for a Living,20,293,14,All Levels,8,Business Finance
929146,Learn Stock Options: Options Made Simple 101,35,93,13,Beginner Level,5,Business Finance
260066,Banking Credit Analysis Process (for Bankers),180,894,62,Beginner Level,17.5,Business Finance
682514,Professional Forex strategy,50,353,21,Expert Level,1.5,Business Finance
66383,A Beginners Guide to Technical Analysis of Stock Charts,40,829,78,Beginner Level,8.5,Business Finance
390198,Get out of Debt - The Power of Using Compounding Interest,50,1195,3,All Levels,2,Business Finance
679238,Day Trading - Learn to Day Trade / Swing Trade In One Hour.,95,335,25,All Levels,1.5,Business Finance
476622,Basel Norms (Basel 1/ Basel 2/ Basel 3) Simplified,40,500,45,Beginner Level,4,Business Finance
764010,Learn to Trade Forex Naked Price Action Wammie Trade,40,159,16,All Levels,1,Business Finance
178776,Fixed Income Securities,50,739,54,All Levels,4.5,Business Finance
562668,Financial Accounting Made Easy for All,20,87,22,All Levels,4,Business Finance
521952,Ultimate Guide To Trading Engulfing Candlestick Strategy,200,185,36,All Levels,2.5,Business Finance
692268,Learn Business Finance: Win more work as a Business Coach ,20,741,4,Beginner Level,2,Business Finance
258174,Accounting for Depreciation (Collage Level),20,576,1,All Levels,1,Business Finance
54677,Revealed: Profitable Principles of Successful Traders ,25,1046,5,All Levels,3,Business Finance
619716,Easy Market Profits: 3 Step Stock Investing Strategy,20,486,3,Beginner Level,3,Business Finance
986272,Hedge Fund Trading Systems For Stocks - Part One,200,52,8,All Levels,1.5,Business Finance
466558,Bonds For Beginners - A Guide To The Bond Markets,20,106,14,Beginner Level,0.566666667,Business Finance
65113,Professional Risk Manager (PRM) Certification: Level 4,50,38,7,All Levels,8,Business Finance
685190,Crowdfunding for Filmmakers,65,32,6,All Levels,4,Business Finance
179978,How to Make IT Work Successfully in Capital Markets,50,171,8,Beginner Level,3,Business Finance
248338,Introduction to Day Trading,50,79,5,Beginner Level,1,Business Finance
455120,Life Coach Business Basics: Finance and Operations,195,397,4,All Levels,3.5,Business Finance
273448,Learn How to Profit In Forex With Market Rhythms,20,85,5,All Levels,1.5,Business Finance
803028,Optimizing investment to maximise your return,0,1696,22,All Levels,0.633333333,Business Finance
985104,Investimento em Ações para Leigos,20,201,46,Beginner Level,2.5,Business Finance
396888,Introducción a la Contabilidad,30,1235,31,Beginner Level,2.5,Business Finance
1001010,Forex Trading: Strategia Correlazione EUR/GBP vs GBP/USD,50,137,39,Intermediate Level,1.5,Business Finance
950748,Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,20,384,37,Intermediate Level,0.716666667,Business Finance
1250694,カードゲームでカンタンに理解する！経済とお金のキホン,20,103,3,Beginner Level,1,Business Finance
932454,Contabilidad rápida y eficaz,40,379,60,All Levels,2,Business Finance
400464,Introducción al trading de opciones,100,1573,122,Beginner Level,5.5,Business Finance
1021104,Aprenda a Investir seu Dinheiro,85,150,28,All Levels,2.5,Business Finance
1193056,Trader sur le Forex avec Ichimoku,90,48,12,Beginner Level,2.5,Business Finance
986024,العلوم والمبادئ الأساسية للمهنة الإكتوارية,25,781,7,Beginner Level,0.65,Business Finance
352782,トレーディングビュー徹底攻略2017年版,55,952,77,All Levels,3,Business Finance
749468,Kostenrechnung lernen leicht gemacht,40,612,46,Beginner Level,3,Business Finance
915206,MetaTrader4 Platform Training,0,1819,45,Beginner Level,1.5,Business Finance
615206,Professional Bookkeeping & Accounting 1: Sales & Purchases,35,551,22,All Levels,1.5,Business Finance
368916,Step by step guide to understand how business perform,20,788,3,Intermediate Level,0.633333333,Business Finance
787508,How to Grow your Small Business and not run out of Cash,25,408,3,Beginner Level,1.5,Business Finance
249934,Finance for Non Finance Executives,180,944,44,Beginner Level,13,Business Finance
323828,"An Introduction: MT4 Email, Sound, Notification Forex Alerts",20,323,30,Intermediate Level,0.616666667,Business Finance
1223000,Innovators and innovation: Travel through time!,50,101,0,Beginner Level,6,Business Finance
772950,Learn How to Trade The Stock Market,20,984,3,All Levels,4,Business Finance
900472,How To Earn Some Bitcoin Every Time You Use A Search Engine,20,89,23,All Levels,1,Business Finance
796486,Super Fast Accounting - the fastest way to do your books,25,129,21,Beginner Level,0.566666667,Business Finance
871358,Financial Modeling and Valuation: Complete Beginner to Pro,50,249,46,All Levels,5,Business Finance
931588,Learn to trade Chart Patterns,20,75,8,Intermediate Level,2,Business Finance
880202,Anatomy and Figure Drawing for Beginners,150,2252,240,Beginner Level,21,Graphic Design
1197206,Illustrator CC MasterClass,95,462,50,All Levels,12,Graphic Design
1117796,Typographic Logo Design in Illustrator - Beginners & Beyond,150,1720,40,All Levels,1.5,Graphic Design
1219520,Adobe Illustrator T-Shirt Design for Merch by Amazon,20,390,44,All Levels,1,Graphic Design
595876,Logo Design in Adobe Illustrator - for Beginners & Beyond,200,4297,337,All Levels,7.5,Graphic Design
1216132,Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing,200,1076,15,All Levels,1,Graphic Design
1145736,Create Professional Looking Infographics With No Experience,180,9367,104,Beginner Level,2,Graphic Design
28556,Discover How to Draw and paint Comics,65,8901,424,All Levels,62,Graphic Design
317278,Typographic Logos: Typography and Lettering for Logo Design,25,4235,427,Intermediate Level,1.5,Graphic Design
573064,Photoshop in Ease: Create World Amazing  Graphic Designs,20,14440,182,All Levels,3,Graphic Design
1120554,Canva Graphics Design Essential Training For Everyone,200,12340,124,All Levels,2.5,Graphic Design
1151326,Triangulated Bird: Origami Styled Bird in Adobe Illustrator,195,2027,11,Intermediate Level,0.5,Graphic Design
590794,Illustrator Quick Tip：10分でKawaiiカメレオンを描こう,0,381,24,All Levels,0.6,Graphic Design
1181578,Deinen Roman setzen mit PagePlus in 10 einfachen Schritten,0,69,6,All Levels,3.5,Graphic Design
1261122,画像加工の初心者でも「１日」で初歩を覚えられる無料講座,0,21,0,Beginner Level,1,Graphic Design
749542,Graphic Design Bootcamp,200,15276,1740,Beginner Level,8,Graphic Design
874012,The Ultimate Drawing Course - Beginner to Advanced,150,26742,2379,Beginner Level,11,Graphic Design
1046722,Ultimate Photoshop Training: From Beginner to Pro,200,5326,447,Beginner Level,11.5,Graphic Design
820194,Photoshop for Entrepreneurs - Design 11 Practical Projects,200,36288,737,All Levels,5,Graphic Design
62721,Anatomy for Figure Drawing: Mastering the Human Figure,95,15500,754,All Levels,68.5,Graphic Design
371074,Sketch 3 from A to Z: Become an App Designer,75,7282,1629,All Levels,3.5,Graphic Design
20461,How to Design a Logo - a Beginners Course,30,10875,650,All Levels,2.5,Graphic Design
416548,Logo Design Masterclass: Learn Logo Design + Illustrator,200,8196,479,All Levels,6.5,Graphic Design
1047436,How to Draw and Sketch for Beginners,150,1360,175,Beginner Level,9,Graphic Design
396204,Graphic Design Masterclass: Learn Graphic Design in Projects,95,6858,382,Beginner Level,3.5,Graphic Design
897238,Canva Graphics Design for Entrepreneurs - Design 11 Projects,200,18303,202,All Levels,3.5,Graphic Design
1067516,Vector Logo Design in Affinity Designer,150,1789,102,All Levels,3,Graphic Design
1008100,How To Create A Low Poly Portrait With The Pen Tool,195,293,5,Beginner Level,1,Graphic Design
832870,Photo Editing in Photoshop - Beginner to Advanced in 1 Hour,20,662,5,Beginner Level,1,Graphic Design
642656,How to Create Kindle & Ebook Covers with Canva,30,1279,3,Beginner Level,1.5,Graphic Design
428220,How To Make Professional eBook Covers For FREE,20,1080,6,All Levels,3,Graphic Design
1184664,Design Business Card in Photoshop: Earn Money by Doing It,50,120,10,Beginner Level,3.5,Graphic Design
65596,Learn to create beautiful web interfaces and logos,20,1085,76,All Levels,1,Graphic Design
1018358,Illustrated Logo Design,25,447,2,Intermediate Level,1,Graphic Design
16714,Color Basics for Print Designers,20,372,21,All Levels,0.6,Graphic Design
657764,Digital Photo Manipulation Art And Cover Design In PhotoShop,50,721,7,Beginner Level,5,Graphic Design
231970,Drawing Perspective For Beginners,150,736,50,All Levels,7.5,Graphic Design
981684,Adobe InDesign CC Advanced,30,114,24,Expert Level,3.5,Graphic Design
669174,Intro to Photoshop for Merch by Amazon,25,331,24,Beginner Level,1,Graphic Design
185526,MicroStation - Células,20,0,0,Beginner Level,0.616666667,Graphic Design
1185898,Photoshop - Creación de Efectos 2,30,0,0,Beginner Level,1,Graphic Design
1177156,Como Criar Logos de Sucesso - Start Designer,25,0,0,Beginner Level,6,Graphic Design
177614,Super Textos con Photoshop,20,0,0,Beginner Level,2,Graphic Design
1128984,Photoshop - Aprende a Transformar Imágenes,20,0,0,Beginner Level,1,Graphic Design
185528,Iníciate en Microstation,20,0,0,Beginner Level,1,Graphic Design
872262,Adobe Photoshop pentru Social Media,20,0,0,Beginner Level,0.566666667,Graphic Design
1137738,Photoshop - Creación de Efectos,20,0,0,Beginner Level,1,Graphic Design
1185535,Cómo crear maquetas con Adobe XD,0,217,2,Beginner Level,3,Graphic Design
896742,Aprenda Modelagem 3D com o 123D Design,0,334,26,Beginner Level,1,Graphic Design
609642,Ferramentas Visuais,0,817,42,Beginner Level,5,Graphic Design
723818,Adobe Indesign CC Başlangıç,0,637,21,Beginner Level,2.5,Graphic Design
1085646,How to Doodle: Basics and Lettering,185,2358,28,All Levels,1,Graphic Design
1062048,Mastering Photoshop CC 2017 - The Art of Design & Technology,20,3721,95,All Levels,6.5,Graphic Design
1160004,Design a logo for FREE in Inkscape,100,1148,26,All Levels,2,Graphic Design
1087244,Foundation Skills on Adobe Illustrator: Learn Fast!,50,2489,39,Beginner Level,2,Graphic Design
1169062,How To Create Amazing Cinemagraphs with Microsoft PowerPoint,30,1782,18,Beginner Level,1,Graphic Design
520468,Canva : Graphic Design Theory Volume1,200,6975,122,All Levels,2.5,Graphic Design
693812,Master App Icon Design for iPhone (IOS) & Android Devices,25,9464,329,Intermediate Level,2,Graphic Design
1196852,Photoshop: How to create stunning collages,20,2044,17,Beginner Level,1.5,Graphic Design
1149656,Mastering advance Photoshop,20,5787,40,Intermediate Level,2,Graphic Design
385462,Logo Designing for Your Business in an Hour,20,25277,311,All Levels,1,Graphic Design
1094930,DIY Design Professional Web Banners in Photoshop 4 Beginners,200,6944,30,Beginner Level,1,Graphic Design
561188,Photoshop CC for Beginners - A Comprehensive Crash Course,200,6028,205,Beginner Level,2.5,Graphic Design
600486,Teoria Basica del Arte. Como Pintar Ilustraciones Digitales,20,5104,437,Beginner Level,1,Graphic Design
501140,Illustrator CC para novatos: ¡desde cero hasta experto! ,150,2476,466,All Levels,11,Graphic Design
405488,Photoshop para novatos:  ¡desde cero hasta experto!,150,3000,470,All Levels,12,Graphic Design
1219326,Diventa un professionista del Graphic Design,200,185,10,All Levels,17.5,Graphic Design
1029554,Formação em Design Gráfico com Corel Draw Versões X8 / 2017.,45,418,85,Beginner Level,11,Graphic Design
1009068,ABC do Photoshop CC,45,431,99,Beginner Level,7.5,Graphic Design
1276020,Photoshop para iniciante - o básico,30,23,2,Beginner Level,3,Graphic Design
1202746,Curso Online de Adobe Illustrator CC e CS6,80,126,18,All Levels,13,Graphic Design
1226518,Photoshop & Illustrator CC Essentials in Arabic,0,3329,193,Beginner Level,3.5,Graphic Design
870368,Photoshop from Zero to Hero ( Arabic ),60,720,220,Beginner Level,12.5,Graphic Design
1223336,Photoshop Essentials - Uma Introdução Detalhada,0,800,39,Beginner Level,2.5,Graphic Design
1257870,Photoshop CC 2015 Top New Features,0,1477,3,All Levels,0.65,Graphic Design
519968,Expert Guide : Mastering Types feature in illustrator !,190,1552,11,All Levels,2.5,Graphic Design
656914,Cartoon Game Logo Design using Photoshop,20,1076,11,All Levels,2.5,Graphic Design
787204,Most Wanted Flat Design Techniques #2: Hipster Businessman,95,1016,5,Intermediate Level,1.5,Graphic Design
380668,All-in-One Premium Design Course - Scratch to Pro+ Edition,200,919,57,All Levels,5.5,Graphic Design
412864,Typography 101: Picking the Right Fonts for Business Success,75,1224,10,Beginner Level,1.5,Graphic Design
463354,Editorial Illustration Tutorial: From Drawing to Photoshop,45,774,39,All Levels,2.5,Graphic Design
636548,Kindle eBook Cover Design and Book Illustration Guide,120,715,16,All Levels,1,Graphic Design
513782,Removing Backgrounds From Images using Adobe Photoshop,20,1768,20,All Levels,0.683333333,Graphic Design
19164,Graphic Design Secrets Revealed,95,2555,28,All Levels,6,Graphic Design
637402,Drawing in Perspective,25,426,63,All Levels,3,Graphic Design
901082,"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",0,3108,27,Beginner Level,2.5,Graphic Design
608090,Adobe Illustrator For Beginners: Design A Typographic Logo,30,276,54,Beginner Level,1.5,Graphic Design
1165016,Surface Pattern Design : Create Scandinavian Patterns,40,390,6,All Levels,0.7,Graphic Design
755680,Draw a realistic Fantail using pencil,0,6754,109,All Levels,1,Graphic Design
930416,How to design a business card on Photoshop (for beginners),0,5086,197,Beginner Level,1,Graphic Design
784478,Make Flat Design Space Ships in 30 Minutes in Illustrator!,50,1146,41,Beginner Level,0.55,Graphic Design
17349,Figure Drawing From Life Using The Reilly Technique.,0,47811,1041,All Levels,2.5,Graphic Design
93484,Drawing Cartoony Characters,20,1564,103,Beginner Level,2,Graphic Design
927186,Learn Blender 3D  - The introduction course,100,739,12,Beginner Level,1.5,Graphic Design
628440,Inkscape For Beginners 2016/2017,40,1029,52,All Levels,4,Graphic Design
1047508,Make yourself a Santa Claus: Photoshop Manipulation,0,2665,20,All Levels,0.566666667,Graphic Design
